step,loss,val_loss,grad_norm,steps_per_sec,gpu_mem_alloc_mb,loss_video,loss_gt,loss_res,loss_teacher,teacher_gap,delta_norm,base_norm
6000.0,0.008613061159849167,0.045360494405031204,0.12284891307353973,33.219196595067274,147.69580078125,0.00092614273307845,0.0076869186013937,0.0,0.0,0.0,0.0,2.0478715896606445
6100.0,0.00917242094874382,nan,0.21541208028793335,32.72496453444774,147.69580078125,0.0009727396536618471,0.008199681527912617,0.0,0.0,0.0,0.0,2.155550241470337
6200.0,0.009243015199899673,nan,0.2533000707626343,32.83996827735532,147.69580078125,0.0008845205884426832,0.008358494378626347,0.0,0.0,0.0,0.0,2.1453089714050293
6300.0,0.008204088546335697,nan,0.21041129529476166,33.16475018581467,147.69580078125,0.0008779782219789922,0.007326110731810331,0.0,0.0,0.0,0.0,2.039942741394043
6400.0,0.008557579480111599,nan,0.20397403836250305,33.067606521997824,147.69580078125,0.0008541046408936381,0.007703474722802639,0.0,0.0,0.0,0.0,2.0737338066101074
6500.0,0.008363112807273865,0.04527801771958669,0.1885458379983902,33.345105329482294,147.69580078125,0.0008877491345629096,0.007475363556295633,0.0,0.0,0.0,0.0,2.087324619293213
6600.0,0.008211323991417885,nan,0.1544947326183319,32.81666813635521,147.69580078125,0.0008483630372211337,0.007362961303442717,0.0,0.0,0.0,0.0,2.1095731258392334
6700.0,0.007059803698211908,nan,0.1574442982673645,32.61433131947646,147.69580078125,0.0007856112788431346,0.0062741925939917564,0.0,0.0,0.0,0.0,1.941434621810913
6800.0,0.008441061712801456,nan,0.16801054775714874,36.89287400213929,147.69580078125,0.0008380866493098438,0.007602974772453308,0.0,0.0,0.0,0.0,2.0458080768585205
6900.0,0.007728189695626497,nan,0.14727558195590973,34.59704921574457,147.69580078125,0.000792365986853838,0.006935823708772659,0.0,0.0,0.0,0.0,2.030653238296509
7000.0,0.008116482757031918,0.04593302930394808,0.24376487731933594,41.50277486786084,147.69580078125,0.0008005917770788074,0.007315891329199076,0.0,0.0,0.0,0.0,2.0671401023864746
7100.0,0.010117186233401299,nan,0.2087302803993225,44.4796237393603,147.69580078125,0.000841024040710181,0.009276161901652813,0.0,0.0,0.0,0.0,2.0890252590179443
7200.0,0.006732681300491095,nan,0.13750304281711578,43.1704532196743,147.69580078125,0.0007292494410648942,0.006003431975841522,0.0,0.0,0.0,0.0,1.9499279260635376
7300.0,0.007287010550498962,nan,0.14479076862335205,39.2205640638656,147.69580078125,0.0007558672223240137,0.006531143561005592,0.0,0.0,0.0,0.0,1.9743797779083252
7400.0,0.008068819530308247,nan,0.2190999686717987,32.9466213827385,147.69580078125,0.0007662225398235023,0.00730259669944644,0.0,0.0,0.0,0.0,2.0125234127044678
7500.0,0.007477648556232452,0.0450818824271361,0.14311166107654572,33.42931245594011,147.69580078125,0.0007235064986161888,0.006754142232239246,0.0,0.0,0.0,0.0,1.970405101776123
7600.0,0.007334427442401648,nan,0.12991733849048615,32.660678195558454,147.69580078125,0.000757282308768481,0.006577145308256149,0.0,0.0,0.0,0.0,1.9990639686584473
7700.0,0.00742186838760972,nan,0.2060101330280304,32.839528839276944,147.69580078125,0.0007847169763408601,0.006637151353061199,0.0,0.0,0.0,0.0,1.9439135789871216
7800.0,0.006602071691304445,nan,0.16542799770832062,33.3697485448926,147.69580078125,0.0007161111570894718,0.0058859605342149734,0.0,0.0,0.0,0.0,1.9567068815231323
7900.0,0.007049222011119127,nan,0.20662079751491547,33.09597027856598,147.69580078125,0.0007253153016790748,0.006323906593024731,0.0,0.0,0.0,0.0,1.963528037071228
8000.0,0.006472777109593153,0.04481087004144987,0.13189630210399628,31.855474009971232,147.69580078125,0.0007331162923946977,0.005739660933613777,0.0,0.0,0.0,0.0,2.0583086013793945
