step,loss,val_loss,grad_norm,steps_per_sec,gpu_mem_alloc_mb,loss_video,loss_gt,loss_res,loss_teacher,teacher_gap,delta_norm,base_norm
1.0,1.1386868953704834,9.267141342163086,16.657806396484375,1.422177423075205,314.47802734375,0.0,1.1386868953704834,0.0,0.0,0.0,0.0,1.8100402355194092
100.0,0.06825372576713562,nan,1.4369618892669678,28.599029423452738,315.478515625,0.0,0.06825372576713562,0.0,0.0,0.0,0.0,1.9580864906311035
200.0,0.029405858367681503,nan,0.5779430270195007,29.87790212102598,315.478515625,0.0,0.029405858367681503,0.0,0.0,0.0,0.0,2.0581164360046387
300.0,0.01957651600241661,nan,0.3962170481681824,29.670869277736273,315.478515625,0.0,0.01957651600241661,0.0,0.0,0.0,0.0,2.035290479660034
400.0,0.01695369929075241,nan,0.7028135657310486,29.721293199875,315.478515625,0.0,0.01695369929075241,0.0,0.0,0.0,0.0,2.035412311553955
500.0,0.012161632999777794,0.16574716567993164,0.48011061549186707,29.555432684394255,315.478515625,0.0,0.012161632999777794,0.0,0.0,0.0,0.0,2.037046194076538
600.0,0.010673180222511292,nan,0.3086426854133606,28.67708814184549,315.478515625,0.0,0.010673180222511292,0.0,0.0,0.0,0.0,2.0317864418029785
700.0,0.009307486936450005,nan,0.42471402883529663,29.594614010999287,315.478515625,0.0,0.009307486936450005,0.0,0.0,0.0,0.0,2.03755259513855
800.0,0.009526573121547699,nan,0.4717024862766266,29.57581903212946,315.478515625,0.0,0.009526573121547699,0.0,0.0,0.0,0.0,2.049551486968994
900.0,0.0072473990730941296,nan,0.35871851444244385,29.403499491799327,315.478515625,0.0,0.0072473990730941296,0.0,0.0,0.0,0.0,2.0501503944396973
1000.0,0.007593249902129173,0.16185132414102554,0.4382171034812927,29.679270674571118,315.478515625,0.0,0.007593249902129173,0.0,0.0,0.0,0.0,2.080562114715576
1100.0,0.006309808231890202,nan,0.2949947118759155,29.00536842605067,315.478515625,0.0,0.006309808231890202,0.0,0.0,0.0,0.0,2.037714958190918
1200.0,0.0059168655425310135,nan,0.25871342420578003,29.504549371540428,315.478515625,0.0,0.0059168655425310135,0.0,0.0,0.0,0.0,2.1586999893188477
1300.0,0.006471998989582062,nan,0.42204850912094116,29.566616979686017,315.478515625,0.0,0.006471998989582062,0.0,0.0,0.0,0.0,2.0763256549835205
1400.0,0.006030217744410038,nan,0.298371285200119,29.44439709386757,315.478515625,0.0,0.006030217744410038,0.0,0.0,0.0,0.0,2.0658798217773438
1500.0,0.005346380639821291,0.1674293950200081,0.2260592132806778,29.506999725070987,315.478515625,0.0,0.005346380639821291,0.0,0.0,0.0,0.0,2.0786349773406982
1600.0,0.0059616477228701115,nan,0.4508928656578064,27.865831638831324,315.478515625,0.0,0.0059616477228701115,0.0,0.0,0.0,0.0,2.0978455543518066
1700.0,0.004793240688741207,nan,0.3418808579444885,30.149483481911034,315.478515625,0.0,0.004793240688741207,0.0,0.0,0.0,0.0,2.0961410999298096
1800.0,0.003754270728677511,nan,0.21500059962272644,29.24885875572985,315.478515625,0.0,0.003754270728677511,0.0,0.0,0.0,0.0,2.0751214027404785
1900.0,0.005985737312585115,nan,0.40996044874191284,29.136981927667733,315.478515625,0.0,0.005985737312585115,0.0,0.0,0.0,0.0,2.112049102783203
2000.0,0.004590180702507496,0.16178454458713531,0.4368111491203308,30.04990996835691,315.478515625,0.0,0.004590180702507496,0.0,0.0,0.0,0.0,2.099268674850464
2100.0,0.005161477252840996,nan,0.4035537540912628,28.38096110818876,315.478515625,0.0,0.005161477252840996,0.0,0.0,0.0,0.0,2.077518939971924
2200.0,0.0028452815022319555,nan,0.249601811170578,30.103316794149375,315.478515625,0.0,0.0028452815022319555,0.0,0.0,0.0,0.0,2.1087000370025635
2300.0,0.00311227235943079,nan,0.20330585539340973,29.5647499466769,315.478515625,0.0,0.00311227235943079,0.0,0.0,0.0,0.0,2.0740911960601807
2400.0,0.0046834563836455345,nan,0.2637683153152466,29.239741860688593,315.478515625,0.0,0.0046834563836455345,0.0,0.0,0.0,0.0,2.1083977222442627
2500.0,0.004120735917240381,0.1626257300376892,0.4665956497192383,29.378570347040938,315.478515625,0.0,0.004120735917240381,0.0,0.0,0.0,0.0,2.08406925201416
2600.0,0.005016246344894171,nan,0.18221238255500793,29.357837593254217,315.478515625,0.0,0.005016246344894171,0.0,0.0,0.0,0.0,2.06937837600708
2700.0,0.004538396373391151,nan,0.37309810519218445,29.158482265313516,315.478515625,0.0,0.004538396373391151,0.0,0.0,0.0,0.0,2.0045762062072754
2800.0,0.003721679328009486,nan,0.1863158643245697,29.582639070688618,315.478515625,0.0,0.003721679328009486,0.0,0.0,0.0,0.0,2.15132999420166
2900.0,0.0045512402430176735,nan,0.4386894404888153,29.14849451753621,315.478515625,0.0,0.0045512402430176735,0.0,0.0,0.0,0.0,2.0504941940307617
3000.0,0.0031133806332945824,0.16428230702877045,0.26008012890815735,29.732536728583923,315.478515625,0.0,0.0031133806332945824,0.0,0.0,0.0,0.0,2.0455679893493652
3100.0,0.0029401984065771103,nan,0.16810472309589386,28.795647864273167,315.478515625,0.0,0.0029401984065771103,0.0,0.0,0.0,0.0,2.075356960296631
3200.0,0.002029540715739131,nan,0.19463598728179932,29.453121694127645,315.478515625,0.0,0.002029540715739131,0.0,0.0,0.0,0.0,2.0564095973968506
3300.0,0.002471829764544964,nan,0.2546248137950897,29.591433844370304,315.478515625,0.0,0.002471829764544964,0.0,0.0,0.0,0.0,2.006746768951416
3400.0,0.0020636445842683315,nan,0.10104157775640488,29.485030653252966,315.478515625,0.0,0.0020636445842683315,0.0,0.0,0.0,0.0,2.083301305770874
3500.0,0.003390060504898429,0.16437721252441406,0.12047631293535233,29.487036012614034,315.478515625,0.0,0.003390060504898429,0.0,0.0,0.0,0.0,2.0458850860595703
3600.0,0.0019078473560512066,nan,0.24555402994155884,29.01435252522189,315.478515625,0.0,0.0019078473560512066,0.0,0.0,0.0,0.0,2.0718696117401123
3700.0,0.0028751851059496403,nan,0.26262837648391724,29.435245737585376,315.478515625,0.0,0.0028751851059496403,0.0,0.0,0.0,0.0,2.1438255310058594
3800.0,0.0023950967006385326,nan,0.14168278872966766,28.899760293671708,315.478515625,0.0,0.0023950967006385326,0.0,0.0,0.0,0.0,2.1319236755371094
3900.0,0.002034838544204831,nan,0.2013888955116272,29.72915738703811,315.478515625,0.0,0.002034838544204831,0.0,0.0,0.0,0.0,2.03437876701355
4000.0,0.0021663648076355457,0.16249123215675354,0.2267981916666031,29.526297555242333,315.478515625,0.0,0.0021663648076355457,0.0,0.0,0.0,0.0,2.1007015705108643
4100.0,0.001969976583495736,nan,0.21471959352493286,28.605435878330475,315.478515625,0.0,0.001969976583495736,0.0,0.0,0.0,0.0,2.0558972358703613
4200.0,0.0021121972240507603,nan,0.17836911976337433,29.204791864628383,315.478515625,0.0,0.0021121972240507603,0.0,0.0,0.0,0.0,2.083777904510498
4300.0,0.003129625925794244,nan,0.35525795817375183,29.99466562703661,315.478515625,0.0,0.003129625925794244,0.0,0.0,0.0,0.0,2.094952344894409
4400.0,0.0025802156887948513,nan,0.2102259397506714,29.40771710022935,315.478515625,0.0,0.0025802156887948513,0.0,0.0,0.0,0.0,2.079285144805908
4500.0,0.002361464314162731,0.16296543180942535,0.23780375719070435,29.16575082569107,315.478515625,0.0,0.002361464314162731,0.0,0.0,0.0,0.0,2.121877670288086
4600.0,0.003180720377713442,nan,0.1835680454969406,29.30657716764245,315.478515625,0.0,0.003180720377713442,0.0,0.0,0.0,0.0,2.1431474685668945
4700.0,0.003025093814358115,nan,0.3076843321323395,29.408232433492433,315.478515625,0.0,0.003025093814358115,0.0,0.0,0.0,0.0,2.1252901554107666
4800.0,0.004101614933460951,nan,0.3606042265892029,29.30065111648182,315.478515625,0.0,0.004101614933460951,0.0,0.0,0.0,0.0,2.0873255729675293
4900.0,0.0025005037896335125,nan,0.18300724029541016,30.05021200151508,315.478515625,0.0,0.0025005037896335125,0.0,0.0,0.0,0.0,2.1246912479400635
5000.0,0.0014655394479632378,0.16156785190105438,0.22581423819065094,29.434429147832255,315.478515625,0.0,0.0014655394479632378,0.0,0.0,0.0,0.0,2.0712709426879883
5100.0,0.0016350583173334599,nan,0.1573604941368103,28.492822181650766,315.478515625,0.0,0.0016350583173334599,0.0,0.0,0.0,0.0,2.111135244369507
5200.0,0.0019414047710597515,nan,0.18808981776237488,30.015281127295896,315.478515625,0.0,0.0019414047710597515,0.0,0.0,0.0,0.0,2.0583407878875732
5300.0,0.0028782596345990896,nan,0.2044239640235901,29.373473084800832,315.478515625,0.0,0.0028782596345990896,0.0,0.0,0.0,0.0,2.067359685897827
5400.0,0.001661031972616911,nan,0.22972507774829865,29.243175883206074,315.478515625,0.0,0.001661031972616911,0.0,0.0,0.0,0.0,2.091135025024414
5500.0,0.0017161144642159343,0.16196898370981216,0.14578239619731903,29.566425574712564,315.478515625,0.0,0.0017161144642159343,0.0,0.0,0.0,0.0,2.0703420639038086
5600.0,0.0015985413920134306,nan,0.23640841245651245,29.38120560174951,315.478515625,0.0,0.0015985413920134306,0.0,0.0,0.0,0.0,2.071014881134033
5700.0,0.0022185002453625202,nan,0.2439877986907959,29.291795554685706,315.478515625,0.0,0.0022185002453625202,0.0,0.0,0.0,0.0,2.054035186767578
5800.0,0.0016426092479377985,nan,0.1952143907546997,29.465916281713916,315.478515625,0.0,0.0016426092479377985,0.0,0.0,0.0,0.0,2.072073459625244
5900.0,0.001262796693481505,nan,0.16079556941986084,29.894899468900448,315.478515625,0.0,0.001262796693481505,0.0,0.0,0.0,0.0,2.050196647644043
6000.0,0.0015087890205904841,0.16339211910963058,0.2028546780347824,29.251096689786717,315.478515625,0.0,0.0015087890205904841,0.0,0.0,0.0,0.0,2.1151294708251953
6100.0,0.001761159161105752,nan,0.3044450581073761,28.662485090168907,315.478515625,0.0,0.001761159161105752,0.0,0.0,0.0,0.0,2.135819673538208
6200.0,0.0014824753161519766,nan,0.1470406949520111,29.92009001609895,315.478515625,0.0,0.0014824753161519766,0.0,0.0,0.0,0.0,2.104680299758911
6300.0,0.0011658286675810814,nan,0.13449081778526306,28.958968165047786,315.478515625,0.0,0.0011658286675810814,0.0,0.0,0.0,0.0,2.0673656463623047
6400.0,0.001359849702566862,nan,0.20704285800457,29.861271831717737,315.478515625,0.0,0.001359849702566862,0.0,0.0,0.0,0.0,2.0805907249450684
6500.0,0.0012482008896768093,0.16119267791509628,0.13868892192840576,29.654431334923512,315.478515625,0.0,0.0012482008896768093,0.0,0.0,0.0,0.0,2.158052444458008
6600.0,0.002410144079476595,nan,0.2435535490512848,29.143570287119257,315.478515625,0.0,0.002410144079476595,0.0,0.0,0.0,0.0,2.116926908493042
6700.0,0.0021106088533997536,nan,0.1948002427816391,29.78261294620021,315.478515625,0.0,0.0021106088533997536,0.0,0.0,0.0,0.0,2.0741639137268066
6800.0,0.0022358507849276066,nan,0.27111512422561646,29.1690679002779,315.478515625,0.0,0.0022358507849276066,0.0,0.0,0.0,0.0,2.074669599533081
6900.0,0.0026361909694969654,nan,0.23861677944660187,30.481534307438025,315.478515625,0.0,0.0026361909694969654,0.0,0.0,0.0,0.0,2.0959105491638184
7000.0,0.0014456291683018208,0.1614411175251007,0.15084536373615265,29.798520405374017,315.478515625,0.0,0.0014456291683018208,0.0,0.0,0.0,0.0,2.106710195541382
7100.0,0.0013688562903553247,nan,0.13333356380462646,28.369840208804415,315.478515625,0.0,0.0013688562903553247,0.0,0.0,0.0,0.0,2.119248390197754
7200.0,0.002709351247176528,nan,0.2247757911682129,30.363722572919944,315.478515625,0.0,0.002709351247176528,0.0,0.0,0.0,0.0,2.0875611305236816
7300.0,0.0015887640183791518,nan,0.1430101990699768,29.87970456497446,315.478515625,0.0,0.0015887640183791518,0.0,0.0,0.0,0.0,2.090786933898926
