step,loss,val_loss,grad_norm,steps_per_sec,gpu_mem_alloc_mb,loss_video,loss_gt,loss_res,loss_teacher,teacher_gap,delta_norm,base_norm
1.0,2.2248375415802,2.1639369249343874,inf,1.7389882594700563,84.6865234375,1.1336541175842285,1.0126280784606934,0.0654626339673996,0.013092651031911373,0.13092650473117828,0.0,1.0743039846420288
100.0,0.5631005764007568,nan,1.0067689418792725,25.805356312731647,150.86865234375,0.029880661517381668,0.43946823477745056,0.0781266987323761,0.015624979510903358,0.18922854959964752,0.3130321204662323,0.7877532839775085
200.0,0.2596442699432373,nan,1.8517647981643677,26.249508743578822,150.86865234375,0.028473040089011192,0.09078960120677948,0.1169847846031189,0.023396845906972885,0.2933259904384613,0.3688993453979492,1.0779811143875122
300.0,0.3152473568916321,nan,1.3997539281845093,26.10866543777039,150.86865234375,0.024105507880449295,0.1640348881483078,0.10592219233512878,0.021184785291552544,0.41723912954330444,0.5067343711853027,1.2432968616485596
400.0,0.25183534622192383,nan,1.2577875852584839,26.211406332313977,150.86865234375,0.014793038368225098,0.10555624961853027,0.10957176983356476,0.02191428653895855,0.6473900079727173,0.582822322845459,1.1232585906982422
500.0,0.34033772349357605,0.27109670341014863,1.5016777515411377,26.18829845028833,150.86865234375,0.014805453829467297,0.13479900360107422,0.15894471108913422,0.031788554042577744,0.8821787238121033,0.6932847499847412,1.293405294418335
600.0,0.22997674345970154,nan,0.8431849479675293,25.784207717282147,150.86865234375,0.012969132512807846,0.09091784060001373,0.10507402569055557,0.02101573348045349,0.7176996469497681,0.6851049661636353,1.17716646194458
700.0,0.32843542098999023,nan,1.8576467037200928,26.662445273129624,150.86865234375,0.008195841684937477,0.11549562215805054,0.17062094807624817,0.03412299603223801,1.2059669494628906,0.797696590423584,1.2966779470443726
800.0,0.33177587389945984,nan,1.0666260719299316,26.241470626781922,150.86865234375,0.013200599700212479,0.14242888987064362,0.14678718149662018,0.029359186068177223,0.6993688344955444,0.5855869054794312,1.2332589626312256
900.0,0.5153506994247437,nan,3.159104585647583,26.064753354865402,150.86865234375,0.011272194795310497,0.20394720137119293,0.250108540058136,0.050022780895233154,0.9600030779838562,0.7882193922996521,1.186678171157837
1000.0,0.3626028597354889,0.4010790169239044,1.6092803478240967,26.077079613973748,150.86865234375,0.01091126911342144,0.12245969474315643,0.1910257339477539,0.03820617124438286,1.1932587623596191,0.7398030757904053,1.2757289409637451
1100.0,0.42363661527633667,nan,1.6201781034469604,26.260046924056685,150.86865234375,0.014239856973290443,0.25692272186279297,0.12706176936626434,0.025412267073988914,0.46536076068878174,0.7198629379272461,1.1764914989471436
1200.0,0.3067111074924469,nan,0.9039990901947021,26.923315371872867,150.86865234375,0.010997629724442959,0.1553111970424652,0.11700274050235748,0.023399559780955315,0.5130059719085693,0.5477128028869629,1.0739390850067139
1300.0,0.19051748514175415,nan,0.5308949947357178,27.035024717668637,150.86865234375,0.005800406448543072,0.09684305638074875,0.07322865724563599,0.01464537438005209,0.3462420403957367,0.49696916341781616,1.0445690155029297
1400.0,0.2929830849170685,nan,2.1708290576934814,27.19112619045955,150.86865234375,0.006767399609088898,0.15035036206245422,0.11322107911109924,0.022644249722361565,0.5655561089515686,0.6221407651901245,1.2316834926605225
1500.0,0.23803162574768066,0.21164011359214782,0.8519899845123291,26.881002193278665,150.86865234375,0.005619089584797621,0.09804727137088776,0.11197056621313095,0.022394699975848198,0.59903883934021,0.5769373774528503,1.094398856163025
1600.0,0.29983681440353394,nan,0.9701229333877563,26.391923339339872,150.86865234375,0.007650069426745176,0.1366969645023346,0.1295749843120575,0.025914782658219337,0.7806175947189331,0.7003475427627563,1.2409359216690063
1700.0,0.2771357595920563,nan,1.2939720153808594,27.2057927160369,150.86865234375,0.0059866453520953655,0.11198459565639496,0.1326356828212738,0.02652882970869541,1.0953060388565063,0.7606905102729797,1.2715520858764648
1800.0,0.4202776253223419,nan,1.619400978088379,26.994184758451606,150.86865234375,0.010619336739182472,0.14054498076438904,0.22426214814186096,0.044851165264844894,1.6043496131896973,0.8689233064651489,1.4624316692352295
1900.0,0.3333621621131897,nan,1.114001750946045,26.787385645089678,150.86865234375,0.007937373593449593,0.14940467476844788,0.14668351411819458,0.029336590319871902,0.9448131322860718,0.8396289348602295,1.1374788284301758
